Id,PID,Lot_Frontage,Lot_Area,Lot_Shape,Land_Slope,Overall_Qual,Overall_Cond,Year_Built,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Heating_QC,Central_Air,Electrical,1st_Flr_SF,2nd_Flr_SF,Low_Qual_Fin_SF,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,Functional,Fireplaces,Fireplace_Qu,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,3Ssn_Porch,Screen_Porch,Pool_Area,Fence,Misc_Val,Mo_Sold,SalePrice,Age,Other_Rooms,Garage_area/car,Neighb_Qual,Street_Pave,Land_Contour_HLS,Land_Contour_Low,Land_Contour_Lvl,MS_Zoning_RH,MS_Zoning_RL,MS_Zoning_RM,Condition_Feedr,Condition_Norm,Condition_PosA,Bldg_Type_2FmCon,Bldg_Type_Duplx,Bldg_Type_TwnhsE,Bldg_Type_TwnhsI,Roof_Style_Gable,Roof_Style_Gambrel,Roof_Style_Hip,Roof_Style_Mansard,Roof_Style_Shed,is_Remodeled,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CemntBd,Exterior_HdBoard,Exterior_MetalSd,Exterior_Plywood,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,Garage_Type_Attchd,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_CarPort,Garage_Type_Detchd,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Lot_Config_CulDSac,Lot_Config_FR2,Lot_Config_FR3,Lot_Config_Inside
2140,907202220,75.0,9675,4,3,5,6,1975,0.0,3,3,3,3,1,4,330.0,3,432.0,102.0,3,1,5,879,0,0,0.0,0.0,1,0,3,1,3,7,0,0,1975.0,1,2.0,3,3,3,0,80,0,0,0,0,0,0,9,120000,32,2,220.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
553,531477020,60.0,8400,4,3,4,4,1950,0.0,2,2,3,2,1,1,0.0,1,0.0,721.0,4,1,5,841,0,0,0.0,0.0,1,0,2,1,3,7,0,0,1950.0,1,1.0,3,3,1,250,0,24,0,0,0,0,0,9,82000,59,2,294.0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2594,535354130,50.0,7500,4,3,6,6,1947,0.0,3,3,3,3,1,1,0.0,1,0.0,784.0,5,1,4,900,412,0,0.0,0.0,1,1,3,1,3,7,0,0,1953.0,1,2.0,3,3,3,0,28,0,0,0,0,0,0,10,127000,59,3,324.5,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1314,902305080,60.0,9600,4,3,6,5,1917,0.0,3,3,4,3,1,3,319.0,1,0.0,416.0,2,0,5,1134,924,0,0.0,0.0,1,1,3,1,3,7,1,4,1950.0,1,2.0,2,2,2,0,0,259,0,0,0,0,0,4,129500,91,5,198.0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
366,527182110,60.0,5814,3,3,8,5,1984,0.0,4,3,4,3,3,6,1036.0,1,0.0,184.0,4,1,5,1360,0,0,1.0,0.0,1,0,1,1,4,7,1,5,1984.0,2,2.0,3,3,3,63,0,0,0,0,0,0,0,8,187500,25,3,282.5,4,1,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1462,907255060,70.0,14860,2,3,8,5,2002,240.0,4,3,5,3,4,6,1538.0,1,0.0,240.0,5,1,5,1786,0,0,1.0,0.0,2,0,3,1,4,7,1,4,2002.0,2,3.0,3,3,3,182,35,0,0,0,0,0,0,6,300000,6,3,238.33333333333334,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2541,534250300,80.0,14803,3,3,6,5,1971,252.0,3,3,3,3,1,3,416.0,1,0.0,409.0,4,1,5,1097,896,0,0.0,0.0,2,1,4,1,3,7,1,4,1971.0,2,2.0,3,3,3,0,66,0,0,0,0,2,0,6,190000,35,4,247.5,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2088,905480090,50.0,7550,4,3,4,5,1920,0.0,2,2,3,2,1,1,0.0,1,0.0,951.0,2,0,5,986,376,0,0.0,0.0,2,0,4,1,3,7,0,0,1920.0,1,1.0,2,3,2,0,0,0,0,0,0,3,0,3,96000,87,3,280.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
527,528480130,65.0,8125,4,3,7,5,2006,100.0,4,3,4,3,1,6,812.0,1,0.0,280.0,5,1,5,1112,438,0,1.0,0.0,2,0,2,1,4,7,0,0,2007.0,3,2.0,3,3,3,0,168,0,0,0,0,0,0,10,241000,3,5,219.0,4,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1824,532376090,40.0,13673,3,3,5,5,1962,0.0,3,4,3,3,1,1,0.0,1,0.0,1140.0,3,1,5,1696,0,0,0.0,0.0,1,1,3,1,3,5,1,3,1962.0,2,1.0,3,3,3,0,30,0,0,0,0,0,0,3,143900,45,5,349.0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2918,923228180,21.0,1533,4,3,4,5,1970,0.0,3,3,3,3,1,3,408.0,1,0.0,138.0,3,1,5,546,546,0,0.0,0.0,1,1,3,1,3,7,0,0,1970.0,1,1.0,3,3,3,0,0,0,0,0,0,0,0,12,87550,36,2,286.0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
49,528180070,61.0,7658,4,3,9,5,2005,412.0,5,3,5,3,1,6,456.0,1,0.0,1296.0,5,1,5,1752,0,0,1.0,0.0,2,0,2,1,5,7,1,4,2005.0,2,2.0,3,3,3,196,82,0,0,0,0,0,0,2,319900,5,4,288.0,4,1,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2332,527210050,63.0,12292,3,3,9,5,2006,184.0,4,3,5,4,4,6,205.0,1,0.0,889.0,5,1,5,1102,1371,0,0.0,0.0,2,1,4,1,4,7,1,4,2006.0,3,3.0,3,3,3,246,39,0,0,0,0,0,0,7,356383,0,7,225.0,4,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
826,906380100,122.0,11923,3,3,9,5,2007,0.0,4,3,5,3,1,1,0.0,1,0.0,1800.0,5,1,5,1800,0,0,0.0,0.0,2,0,2,1,5,7,0,0,2007.0,3,2.0,3,3,3,288,136,0,0,0,0,0,0,5,239000,2,5,351.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1108,528365080,91.0,10010,4,3,7,5,1993,320.0,4,3,4,3,3,4,228.0,6,852.0,0.0,5,1,5,1108,1089,0,1.0,0.0,2,1,4,1,4,7,1,4,1993.0,3,3.0,3,3,3,385,99,0,0,0,0,0,0,7,287500,15,5,261.0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2041,903475040,60.0,12358,3,3,5,6,1941,0.0,3,3,3,3,1,3,360.0,1,0.0,360.0,3,1,5,854,0,528,0.0,0.0,1,1,2,1,3,7,0,0,1991.0,1,2.0,3,3,3,237,0,0,0,0,0,0,0,5,128500,66,5,330.0,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
57,528240130,63.0,8577,3,3,7,5,2004,0.0,4,3,4,3,1,1,0.0,1,0.0,847.0,5,1,5,847,886,0,0.0,0.0,2,1,3,1,4,7,1,4,2004.0,3,2.0,3,3,3,144,48,0,0,0,0,0,0,4,185088,6,4,216.5,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
520,528458060,72.0,8640,4,3,7,5,2008,0.0,4,3,4,3,1,1,0.0,1,0.0,1402.0,5,1,5,1402,0,0,0.0,0.0,2,0,3,1,4,7,0,0,2008.0,2,2.0,3,3,3,205,126,0,0,0,0,0,0,5,229800,1,4,312.5,4,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2305,923425030,62.0,10447,4,3,5,6,1984,0.0,3,3,3,3,1,5,516.0,1,0.0,348.0,3,1,5,887,0,0,0.0,1.0,1,0,3,1,3,7,0,0,1984.0,2,1.0,3,3,3,140,0,0,0,0,0,0,0,12,124500,23,2,288.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2533,534201230,80.0,9600,4,3,5,5,1968,0.0,3,3,3,3,1,5,758.0,1,0.0,293.0,4,1,5,1051,0,0,1.0,0.0,1,0,3,1,3,7,0,0,1968.0,2,2.0,3,3,3,0,0,0,0,0,0,0,0,7,142000,38,3,252.0,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2852,909250200,69.0,4899,4,3,6,8,1920,0.0,3,3,3,3,1,4,305.0,1,0.0,450.0,5,1,5,755,755,0,0.0,0.0,1,0,3,1,3,7,0,0,1920.0,1,1.0,3,3,3,0,0,164,0,0,0,0,0,6,149000,86,3,216.0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1198,534250010,87.0,9246,3,3,5,5,1973,564.0,3,3,3,3,1,1,0.0,1,0.0,1656.0,3,1,5,1656,0,0,0.0,0.0,2,0,4,2,3,7,0,0,1973.0,1,2.0,3,3,3,0,211,0,0,0,0,0,0,11,135000,35,4,253.0,3,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1681,527452100,24.0,4928,3,3,6,5,1976,0.0,3,3,4,3,1,5,120.0,1,0.0,958.0,3,1,5,958,0,0,0.0,0.0,2,0,2,1,3,7,1,3,1977.0,2,2.0,3,3,3,0,205,0,0,0,0,0,0,2,128000,31,3,220.0,2,1,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1773,528366050,88.5,12692,3,3,8,5,1992,0.0,4,3,4,3,1,6,1231.0,1,0.0,1969.0,5,1,5,3228,0,0,1.0,0.0,3,0,4,1,4,7,1,4,1992.0,2,2.0,3,3,3,264,75,291,0,0,0,0,0,5,430000,15,6,273.0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1825,532377050,84.0,7476,4,3,5,7,1968,0.0,3,3,3,3,1,3,812.0,1,0.0,228.0,3,1,5,1040,0,0,1.0,0.0,1,1,3,1,3,7,0,0,1991.0,3,2.0,3,3,3,188,0,0,0,0,0,0,0,6,145000,39,2,343.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2208,909254150,53.0,5362,4,3,5,6,1910,0.0,3,3,3,3,1,1,0.0,1,0.0,661.0,5,1,5,661,589,0,0.0,0.0,2,0,3,1,3,7,1,4,1985.0,1,2.0,3,3,3,242,0,81,0,0,0,0,0,11,139000,97,5,276.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1646,527302020,78.0,12090,4,3,6,7,1984,74.0,3,3,4,3,1,1,0.0,1,0.0,585.0,5,1,5,1140,728,0,0.0,0.0,3,1,3,1,3,7,1,3,1984.0,3,2.0,3,3,3,268,112,0,0,147,0,0,0,1,178000,23,4,238.5,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1060,528118090,96.0,12539,4,3,10,5,2005,468.0,5,3,5,3,4,6,1082.0,1,0.0,538.0,5,1,5,1632,1158,0,1.0,0.0,2,1,4,1,5,7,1,5,2005.0,3,4.0,3,3,3,30,200,0,0,192,0,0,0,6,460000,3,6,287.5,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
748,903400220,51.0,11888,3,3,6,6,1916,0.0,3,3,3,3,1,1,0.0,1,0.0,844.0,4,0,4,1445,689,0,0.0,0.0,2,0,5,1,4,7,0,0,1930.0,1,2.0,3,3,3,0,60,268,0,0,0,0,0,7,214500,93,5,220.5,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2846,909131125,60.0,7082,4,3,5,8,1916,0.0,3,3,3,3,2,1,0.0,1,0.0,686.0,4,1,5,948,980,0,0.0,0.0,2,0,5,2,3,7,0,0,0.0,0,0.0,0,0,1,0,0,228,0,0,0,0,0,7,160000,90,5,0.0,1,1,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
493,528292070,63.0,8755,3,3,7,5,1999,298.0,4,3,4,3,1,5,772.0,1,0.0,220.0,5,1,5,1022,1038,0,1.0,0.0,2,1,3,1,4,7,1,3,1999.0,2,2.0,3,3,3,0,0,0,168,0,0,4,0,6,214000,10,5,195.0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
694,902103100,68.0,4080,4,3,6,8,1935,0.0,3,3,3,3,1,1,0.0,1,0.0,901.0,4,1,5,861,517,0,0.0,0.0,1,0,3,1,4,7,0,0,1920.0,1,1.0,2,2,2,54,0,40,0,0,0,0,0,6,128900,74,3,162.0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2283,923205025,73.0,32463,4,2,4,4,1961,149.0,3,4,3,3,3,4,1159.0,1,0.0,90.0,5,1,5,1622,0,0,1.0,0.0,1,0,3,1,3,7,1,3,1975.0,3,4.0,3,3,3,439,0,0,0,0,0,0,0,3,168000,46,4,339.0,2,1,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1800,528458150,112.0,12217,3,3,8,5,2007,0.0,4,3,5,3,3,6,745.0,1,0.0,210.0,5,1,5,955,925,0,1.0,0.0,2,1,3,1,5,7,1,4,2007.0,3,3.0,3,3,3,168,127,0,0,0,0,0,0,12,310013,0,5,293.3333333333333,4,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1632,527182040,60.0,3696,4,3,8,5,1986,0.0,4,3,4,3,1,1,0.0,1,0.0,1074.0,5,1,5,1088,0,0,0.0,0.0,1,1,2,1,4,7,0,0,1987.0,2,2.0,3,3,3,0,74,137,0,0,0,0,0,10,170000,21,3,230.5,4,1,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2624,535453160,70.0,7560,4,3,5,5,1959,0.0,3,3,3,3,1,2,369.0,1,0.0,671.0,3,1,4,1040,0,0,0.0,0.0,1,0,3,1,3,7,0,0,1959.0,2,1.0,3,3,3,140,0,252,0,0,0,2,0,7,133700,47,3,286.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2197,909250150,55.0,10592,4,3,6,7,1923,0.0,3,4,3,2,1,1,0.0,1,0.0,602.0,3,1,5,900,602,0,0.0,0.0,1,1,3,1,4,7,2,3,1923.0,1,1.0,3,3,3,96,0,112,0,53,0,0,0,8,165000,84,4,180.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1045,527451400,21.0,1680,4,3,6,3,1971,604.0,3,3,3,3,1,5,358.0,1,0.0,125.0,3,1,5,483,504,0,0.0,0.0,1,1,2,1,3,7,0,0,1971.0,1,1.0,3,3,3,0,0,0,0,0,0,0,0,8,89500,37,3,264.0,1,1,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2549,534427090,75.0,10382,4,3,6,5,1958,105.0,3,2,3,3,4,5,513.0,1,0.0,75.0,3,1,5,1095,0,0,1.0,0.0,1,0,2,1,3,7,0,0,1958.0,2,1.0,3,3,3,0,0,0,0,0,0,0,0,3,140000,48,4,264.0,2,1,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2829,908188110,24.0,2522,4,3,7,5,2004,50.0,4,3,4,3,1,1,0.0,1,0.0,970.0,5,1,5,970,739,0,0.0,0.0,2,0,3,1,4,3,0,0,2004.0,1,2.0,3,3,3,0,40,0,0,0,0,0,0,5,134000,2,4,190.0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2480,531451290,70.0,9370,2,3,6,5,1992,0.0,4,3,4,3,1,5,758.0,1,0.0,78.0,5,1,5,844,887,0,1.0,0.0,2,1,3,1,4,7,0,0,1992.0,2,2.0,3,3,3,307,85,0,0,224,0,0,3000,10,248500,14,4,231.0,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2724,905200490,70.0,10246,3,3,4,9,1965,0.0,3,4,3,4,3,6,648.0,1,0.0,0.0,5,1,5,960,0,0,1.0,1.0,0,0,0,1,3,7,0,0,1965.0,1,1.0,3,3,3,88,0,0,0,0,0,0,0,5,145000,41,3,364.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2352,527356060,85.0,11475,4,3,6,6,1975,0.0,3,3,4,3,1,5,550.0,1,0.0,163.0,3,1,5,811,741,0,1.0,0.0,2,1,3,1,3,7,1,3,1975.0,2,2.0,3,3,3,209,208,0,0,0,0,3,0,2,179900,31,3,217.0,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1783,528431110,75.0,9986,4,3,8,5,2006,428.0,4,3,5,3,3,1,0.0,1,0.0,1795.0,5,1,5,1795,0,0,0.0,0.0,2,0,2,1,4,7,1,4,2007.0,2,3.0,3,3,3,0,49,0,0,0,0,0,0,2,147000,1,5,298.3333333333333,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
338,923426070,63.0,10475,4,3,5,5,1991,0.0,3,3,4,3,1,3,458.0,1,0.0,166.0,4,1,5,624,650,0,0.0,0.0,1,1,3,1,3,7,0,0,1993.0,1,2.0,3,3,3,22,0,0,0,0,0,2,0,3,136000,19,3,288.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
196,903227020,50.0,6000,4,3,6,6,1940,0.0,3,4,3,3,1,2,264.0,1,0.0,308.0,5,1,4,848,348,0,0.0,1.0,1,1,3,1,3,7,2,4,1973.0,1,2.0,3,3,3,0,0,0,0,0,0,0,0,3,128000,70,3,288.0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
762,904100190,50.0,4280,3,3,4,9,1946,0.0,3,4,2,3,1,1,0.0,1,0.0,560.0,5,1,4,704,0,0,0.0,1.0,1,0,2,1,2,7,0,0,1946.0,1,1.0,3,3,3,0,0,24,0,0,0,0,0,9,88750,63,2,220.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
151,535302200,119.0,10895,4,3,5,6,1955,0.0,3,4,3,3,1,3,648.0,1,0.0,324.0,3,1,5,972,0,0,0.0,0.0,1,0,3,1,3,7,0,0,1955.0,1,1.0,3,3,3,0,0,205,0,0,0,2,0,6,122500,55,2,305.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
158,535353190,78.0,17503,4,3,6,5,1948,0.0,3,3,3,3,1,1,0.0,1,0.0,912.0,3,1,5,912,546,0,0.0,1.0,1,0,3,1,3,7,1,4,1948.0,1,1.0,3,3,3,192,0,0,0,0,0,0,0,1,97500,62,3,330.0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2572,535151080,109.0,9723,3,3,6,7,1963,332.0,3,3,3,3,1,1,0.0,1,0.0,1008.0,3,1,5,1008,0,0,0.0,0.0,1,0,2,1,3,7,0,0,1963.0,2,2.0,3,3,3,0,0,0,0,0,0,0,0,10,135000,43,3,215.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1686,528102090,90.0,11694,4,3,9,5,2007,452.0,5,3,5,3,3,6,48.0,1,0.0,1774.0,5,1,5,1828,0,0,0.0,0.0,2,0,3,1,4,7,1,4,2007.0,1,3.0,3,3,3,0,108,0,0,260,0,0,0,7,314813,0,6,258.0,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
735,903226170,50.0,6000,4,3,6,9,1937,0.0,4,3,3,3,1,1,0.0,1,0.0,698.0,3,1,5,786,390,0,0.0,0.0,1,0,2,1,3,7,0,0,1999.0,1,2.0,3,3,1,210,0,0,0,0,0,0,0,7,134900,72,2,312.0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2741,905451410,70.0,10519,4,3,5,8,1955,164.0,3,3,3,3,2,1,0.0,1,0.0,1057.0,4,1,5,1057,0,0,0.0,1.0,1,0,3,1,4,7,0,0,1955.0,1,1.0,3,3,3,0,0,0,0,0,0,0,0,3,137000,51,3,288.0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1106,528363110,91.0,10437,3,3,8,6,1995,660.0,4,4,4,3,4,6,1696.0,1,0.0,413.0,5,1,5,2113,0,0,1.0,0.0,2,1,2,1,4,7,1,3,1995.0,3,3.0,3,3,3,236,46,0,0,0,0,0,0,8,350000,13,5,279.6666666666667,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2375,527452290,65.0,7514,4,3,5,7,1967,0.0,3,3,3,3,2,5,373.0,3,108.0,462.0,3,1,5,1387,0,0,1.0,0.0,1,0,3,1,3,7,1,3,1974.0,2,1.0,3,3,3,0,0,240,0,0,0,0,0,9,145000,39,3,300.0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1701,528118040,118.0,13654,3,3,9,5,2005,365.0,4,3,5,3,4,1,0.0,1,0.0,1704.0,5,1,5,1722,1036,0,0.0,0.0,2,1,4,1,5,7,1,5,2005.0,3,3.0,3,3,3,282,55,0,0,0,0,0,0,5,418000,2,5,271.3333333333333,4,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
